CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
VALLADOLID;ALDEALBAR;47313
VALLADOLID;ALDEAMAYOR DE SAN MARTIN;47162
VALLADOLID;ALDEYUSO;47313
VALLADOLID;ALMARAZ DE LA MOTA;47861
VALLADOLID;ALMENARA DE ADAJA;47419
VALLADOLID;AMUSQUILLO;47177
VALLADOLID;ANIAGO;47239
VALLADOLID;ARRABAL DE PORTILLO;47160
VALLADOLID;ARROYO DE LA ENCOMIENDA;47195
VALLADOLID;ATAQUINES;47210
VALLADOLID;BAHABON DE VALCORBA;47312
VALLADOLID;BARCIAL DE LA LOMA;47674
VALLADOLID;BARRUELO DEL VALLE;47129
VALLADOLID;BECILLA DE VALDERADUEY;47670
VALLADOLID;BENAFARCES;47880
VALLADOLID;BERCERO;47115
VALLADOLID;BERCERUELO;47115
VALLADOLID;BERRUECES;47813
VALLADOLID;BOBADILLA DEL CAMPO;47462
VALLADOLID;BOCIGAS;47419
VALLADOLID;BOCOS;47317
VALLADOLID;BOECILLO;47151
VALLADOLID;BOLA—OS DE CAMPOS;47675
VALLADOLID;BRAHOJOS DE MEDINA;47461
VALLADOLID;BUSTILLO DE CHAVES;47608
VALLADOLID;CABEZON DE PISUERGA;47260
VALLADOLID;CABEZON DE VALDERADUEY;47689
VALLADOLID;CABREROS DEL MONTE;47832
VALLADOLID;CALABAZAS;47451
VALLADOLID;CAMPASPERO;47310
VALLADOLID;CAMPILLO, EL;47460
VALLADOLID;CAMPORREDONDO;47165
VALLADOLID;CANALEJAS DE PE—AFIEL;47311
VALLADOLID;CANILLAS DE ESGUEVA;47185
VALLADOLID;CARPIO;47470
VALLADOLID;CARRASCALEJO-CARRASCAL;47639
VALLADOLID;CASASOLA DE ARION;47110
VALLADOLID;CASILLAS DE RETAMAR;47320
VALLADOLID;CASTREJON DE TRABANCOS;47512
VALLADOLID;CASTRILLO DE DUERO;47318
VALLADOLID;CASTRILLO TEJERIEGO;47329
VALLADOLID;CASTROBOL;47689
VALLADOLID;CASTRODEZA;47192
VALLADOLID;CASTROMEMBIBRE;47882
VALLADOLID;CASTROMONTE;47641
VALLADOLID;CASTRONUEVO DE ESGUEVA;47171
VALLADOLID;CASTRONU—O;47520
VALLADOLID;CASTROPONCE DE VALDERADUEY;47664
VALLADOLID;CASTROVERDE DE CERRATO;47182
VALLADOLID;CEINOS;47692
VALLADOLID;CERVILLEGO DE LA CRUZ;47494
VALLADOLID;CIGALES;47270
VALLADOLID;CIGU—UELA;47191
VALLADOLID;CISTERNIGA, LA;47193
VALLADOLID;COGECES DE ISCAR;47440
VALLADOLID;COGECES DEL MONTE;47313
VALLADOLID;CORALA, LA;47169
VALLADOLID;CORCOS DEL VALLE;47280
VALLADOLID;CORRALES DE DUERO;47317
VALLADOLID;CUBILLAS DE STA MARTA;47290
VALLADOLID;CUENCA DE CAMPOS;47650
VALLADOLID;CURIEL DE DUERO;47316
VALLADOLID;ENCINAS DE ESGUEVA;47186
VALLADOLID;ESGUEVILLAS DE ESGUEVA;47176
VALLADOLID;FLECHA, LA;47195
VALLADOLID;FOMBELLIDA;47184
VALLADOLID;FOMPEDRAZA;47311
VALLADOLID;FONCASTIN;47492
VALLADOLID;FONTIHOYUELO;47609
VALLADOLID;FRESNO EL VIEJO;47480
VALLADOLID;FUENSALDA—A;47194
VALLADOLID;FUENTE EL SOL;47494
VALLADOLID;FUENTE OLMEDO;47418
VALLADOLID;FUENTES DE DUERO;47320
VALLADOLID;GALLEGOS DE HORNIJA;47134
VALLADOLID;GATON DE CAMPOS;47606
VALLADOLID;GERIA;47131
VALLADOLID;GOMEZNARRO;47493
VALLADOLID;GORDALIZA DE LA LOMA;47608
VALLADOLID;HERRERA DE DUERO;47161
VALLADOLID;HERRIN DE CAMPOS;47607
VALLADOLID;HONCALADA;47219
VALLADOLID;HONQUILANA;47219
VALLADOLID;HORNILLOS DE ERESMA;47238
VALLADOLID;ISCAR;47420
VALLADOLID;LAGARES DE FUENTES;47320
VALLADOLID;LAGUNA DE DUERO;47140
VALLADOLID;LANGAYO;47314
VALLADOLID;LLANO DE OLMEDO;47418
VALLADOLID;LOMOVIEJO;47494
VALLADOLID;MANZANILLO;47314
VALLADOLID;MARZALES;47133
VALLADOLID;MATALLANA, DE (MO);47639
VALLADOLID;MATAPOZUELOS;47230
VALLADOLID;MATILLA DE LOS CA—OS;47114
VALLADOLID;MAYORGA;47680
VALLADOLID;MEDINA DE RIOSECO;47800
VALLADOLID;MEDINA DEL CAMPO;47400
VALLADOLID;MEGECES DE ISCAR;47440
VALLADOLID;MELGAR DE ABAJO;47687
VALLADOLID;MELGAR DE ARRIBA;47686
VALLADOLID;MELIDA;47318
VALLADOLID;MOJADOS;47250
VALLADOLID;MOLPECERES;47313
VALLADOLID;MONASTERIO DE VEGA;47688
VALLADOLID;MONTEALEGRE DE CAMPOS;47816
VALLADOLID;MONTEMAYOR DE PILILLA;47320
VALLADOLID;MORAL DE LA REINA;47691
VALLADOLID;MORALEJA DE LAS PANADERA;47454
VALLADOLID;MORALES DE CAMPOS;47811
VALLADOLID;MOTA DEL MARQUES;47120
VALLADOLID;MUCIENTES;47194
VALLADOLID;MUDARRA, LA;47630
VALLADOLID;MUEDRA (GJ);47209
VALLADOLID;MURIEL DE ZAPARDIEL;47219
VALLADOLID;NAVA DEL REY;47500
VALLADOLID;NUEVA VILLA DE LAS TORRES;47464
VALLADOLID;OLIVARES DE DUERO;47359
VALLADOLID;OLMEDO;47410
VALLADOLID;OLMOS DE ESGUEVA;47173
VALLADOLID;OLMOS DE PE—AFIEL;47318
VALLADOLID;OTERO, EL (UR);47169
VALLADOLID;PADILLA DE DUERO;47314
VALLADOLID;PALACIOS DE CAMPOS;47816
VALLADOLID;PALAZUELO DE VEDIJA;47812
VALLADOLID;PARAMO DE MATALLANA;47639
VALLADOLID;PARRILLA, LA;47328
VALLADOLID;PEDRAJA DE PORTILLO, LA;47196
VALLADOLID;PEDRAJAS DE SAN ESTEBAN;47430
VALLADOLID;PEDROSA DEL REY;47112
VALLADOLID;PEDROSO DE LA ABADESA;47132
VALLADOLID;PE—AFIEL;47300
VALLADOLID;PE—AFLOR DE HORNIJA;47640
VALLADOLID;PESQUERA DE DUERO;47315
VALLADOLID;PI—A DE ESGUEVA;47175
VALLADOLID;PINAR DE ANTEQUERA, EL;47153
VALLADOLID;PI—EL DE ABAJO;47316
VALLADOLID;PI—EL DE ARRIBA;47316
VALLADOLID;POBLADURA DE SOTIEDRA;47881
VALLADOLID;POLLOS;47116
VALLADOLID;PORTILLO;47160
VALLADOLID;POZAL DE GALLINAS;47450
VALLADOLID;POZALDEZ;47220
VALLADOLID;POZUELO DE LA ORDEN;47831
VALLADOLID;PUENTE DUERO;47152
VALLADOLID;PUENTE HERRERA;47161
VALLADOLID;PURAS;47419
VALLADOLID;QUEMADA, LA;47359
VALLADOLID;QUI—ONES, DE (GJ);47209
VALLADOLID;QUINTANILLA DE ARRIBA;47360
VALLADOLID;QUINTANILLA DE ONESIMO;47350
VALLADOLID;QUINTANILLA DE TRIGUEROS;47283
VALLADOLID;QUINTANILLA DEL MOLAR;47673
VALLADOLID;RABANO;47319
VALLADOLID;RAMIRO;47453
VALLADOLID;RENEDO DE ESGUEVA;47170
VALLADOLID;ROALES DE CAMPOS;47673
VALLADOLID;ROBLADILLO;47131
VALLADOLID;ROCIO, EL (MO);47639
VALLADOLID;RODILANA;47492
VALLADOLID;ROMANITA, LA;47640
VALLADOLID;ROTURAS;47316
VALLADOLID;RUBI DE BRACAMONTE;47494
VALLADOLID;RUEDA;47490
VALLADOLID;SAELICES DE MAYORGA;47689
VALLADOLID;SALVADOR DE ZAPARDIEL;47219
VALLADOLID;SAN ANDRES (GJ);47209
VALLADOLID;SAN BERNARDO;47359
VALLADOLID;SAN CEBRIAN DE MAZOTE;47129
VALLADOLID;SAN LLORENTE DEL VALLE;47317
VALLADOLID;SAN MARTIN DE VALVENI;47209
VALLADOLID;SAN MIGUEL DEL ARROYO;47164
VALLADOLID;SAN MIGUEL DEL PINO;47132
VALLADOLID;SAN PABLO DE LA MORALEJA;47219
VALLADOLID;SAN PEDRO DE LATARCE;47851
VALLADOLID;SAN PELAYO DEL VALLE;47129
VALLADOLID;SAN ROMAN DE LA HORNIJA;47530
VALLADOLID;SAN SALVADOR DE HORNIJA;47134
VALLADOLID;SAN VICENTE DEL PALACIO;47493
VALLADOLID;SANTA ESPINA, LA;47641
VALLADOLID;SANTA EUFEMIA DEL ARROYO;47811
VALLADOLID;SANTERVAS DE CAMPOS;47609
VALLADOLID;SANTIAGO DEL ARROYO;47164
VALLADOLID;SANTIBA—EZ DE VALCORBA;47331
VALLADOLID;SANTOVENIA DE PISUERGA;47155
VALLADOLID;SARDON DE DUERO;47340
VALLADOLID;SECA, LA;47491
VALLADOLID;SERRADA;47239
VALLADOLID;SIETE IGLESIAS DE TRABANCOS;47511
VALLADOLID;SIMANCAS;47130
VALLADOLID;TAMARIZ DE CAMPOS;47815
VALLADOLID;TIEDRA;47870
VALLADOLID;TORDEHUMOS;47830
VALLADOLID;TORDESILLAS;47100
VALLADOLID;TOROZOS (MO);47640
VALLADOLID;TORRE DE ESGUEVA;47183
VALLADOLID;TORRE DE PE—AFIEL;47319
VALLADOLID;TORRECILLA DE LA ABADESA;47114
VALLADOLID;TORRECILLA DE LA ORDEN;47513
VALLADOLID;TORRECILLA DE LA TORRE;47129
VALLADOLID;TORRECILLA DEL VALLE;47509
VALLADOLID;TORRELOBATON;47134
VALLADOLID;TORRESCARCELA;47313
VALLADOLID;TRASPINEDO;47330
VALLADOLID;TRIGUEROS DEL VALLE;47282
VALLADOLID;TUDELA DE DUERO;47320
VALLADOLID;UNION DE CAMPOS, LA;47670
VALLADOLID;URONES DE CASTROPONCE;47671
VALLADOLID;URUE—A;47862
VALLADOLID;VALBUENA DE DUERO;47359
VALLADOLID;VALDEARCOS DE LA VEGA;47317
VALLADOLID;VALDENEDRO DE LOS VALLES;47816
VALLADOLID;VALDESTILLAS;47240
VALLADOLID;VALDUNQUILLO;47672
VALLADOLID;VALLADOLID;47001
VALLADOLID;VALLADOLID;47002
VALLADOLID;VALLADOLID;47003
VALLADOLID;VALLADOLID;47004
VALLADOLID;VALLADOLID;47005
VALLADOLID;VALLADOLID;47006
VALLADOLID;VALLADOLID;47007
VALLADOLID;VALLADOLID;47008
VALLADOLID;VALLADOLID;47009
VALLADOLID;VALLADOLID;47010
VALLADOLID;VALLADOLID;47011
VALLADOLID;VALLADOLID;47012
VALLADOLID;VALLADOLID;47013
VALLADOLID;VALLADOLID;47014
VALLADOLID;VALLADOLID;47015
VALLADOLID;VALLADOLID;47016
VALLADOLID;VALLADOLID;47070
VALLADOLID;VALLADOLID;47071
VALLADOLID;VALLADOLID;47080
VALLADOLID;VALORIA LA BUENA;47200
VALLADOLID;VALVERDE DE CAMPOS;47690
VALLADOLID;VEGA DE RUIPONCE;47609
VALLADOLID;VEGA DE VALDETRONCO;47133
VALLADOLID;VEGA SICILIA;47359
VALLADOLID;VELASCALVARO;47463
VALLADOLID;VELILLA;47114
VALLADOLID;VELLIZA;47131
VALLADOLID;VENTAS DE GERIA;47131
VALLADOLID;VENTOSA DE LA CUESTA;47239
VALLADOLID;VIANA DE CEGA;47150
VALLADOLID;VILLA ROMANITA;47640
VALLADOLID;VILLABA—EZ;47329
VALLADOLID;VILLABARUZ DE CAMPOS;47815
VALLADOLID;VILLABRAGIMA;47820
VALLADOLID;VILLACARRALON;47609
VALLADOLID;VILLACID DE CAMPOS;47607
VALLADOLID;VILLACO;47181
VALLADOLID;VILLACRECES;47609
VALLADOLID;VILLAESPER;47811
VALLADOLID;VILLAESTER DE ABAJO;47540
VALLADOLID;VILLAESTER DE ARRIBA;47540
VALLADOLID;VILLAFRADES DE CAMPOS;47606
VALLADOLID;VILLAFRANCA DE DUERO;47529
VALLADOLID;VILLAFRECHOS;47810
VALLADOLID;VILLAFUERTE DE ESGUEVA;47180
VALLADOLID;VILLAGARCIA DE CAMPOS;47840
VALLADOLID;VILLAGOMEZ LA NUEVA;47608
VALLADOLID;VILLALAN DE CAMPOS;47675
VALLADOLID;VILLALAR DE LOS COMUNEROS;47111
VALLADOLID;VILLALBA DE ADAJA;47238
VALLADOLID;VILLALBA DE LA LOMA;47689
VALLADOLID;VILLALBA DE LOS ALCORES;47639
VALLADOLID;VILLALBARBA;47113
VALLADOLID;VILLALON DE CAMPOS;47600
VALLADOLID;VILLAMARCIEL;47132
VALLADOLID;VILLAMURIEL DE CAMPOS;47814
VALLADOLID;VILLAN DE TORDESILLAS;47131
VALLADOLID;VILLANUBLA;47620
VALLADOLID;VILLANUEVA DE DUERO;47239
VALLADOLID;VILLANUEVA DE LA CONDESA;47608
VALLADOLID;VILLANUEVA DE LOS CABALLEROS;47850
VALLADOLID;VILLANUEVA DE LOS INFANTES;47174
VALLADOLID;VILLANUEVA DE SAN MANCIO;47813
VALLADOLID;VILLARDEFRADES;47860
VALLADOLID;VILLARMENTERO DE ESGUEVA;47172
VALLADOLID;VILLASEXMIR;47134
VALLADOLID;VILLAVAQUERIN DE CERRATO;47329
VALLADOLID;VILLAVELLID;47883
VALLADOLID;VILLAVERDE DE MEDINA;47465
VALLADOLID;VILLAVICENCIO DE LOS CABALLEROS;47676
VALLADOLID;VILLAVIEJA DEL CERRO;47113
VALLADOLID;VILORIA DEL HENAR;47166
VALLADOLID;WAMBA;47190
VALLADOLID;ZARATAN;47610
VALLADOLID;ZARZA, LA;47452
VALLADOLID;ZORITA DE LA LOMA;47609
VIZCAYA;ABADI—O;48220
VIZCAYA;ABADI—O-ZELAIETA;48220
VIZCAYA;ABANTO;48500
VIZCAYA;ABANTO Y CIERVANA;48500
VIZCAYA;ABANTO-ZIERBENA;48500
VIZCAYA;ABI—AKO ANDONI DEUNAREN;48395
VIZCAYA;ACE—A, LA;48191
VIZCAYA;AEROPUERTO DE LOIU;48180
VIZCAYA;AGARRE (ARRIETA);48114
VIZCAYA;AGARRE (BERMEO);48370
VIZCAYA;AGIRRE (ARRIGORRIAGA);48480
VIZCAYA;AGIRRE (MUXIKA);48391
VIZCAYA;AGIRRE-APERRIBAI;48960
VIZCAYA;AHEDO;48891
VIZCAYA;AJANGIZ;48320
VIZCAYA;AJURIA;48391
VIZCAYA;AKORDA;48311
VIZCAYA;AKORDA-BOLLAR;48313
VIZCAYA;ALBIZ;48382
VIZCAYA;ALDAI;48116
VIZCAYA;ALDANA;48348
VIZCAYA;ALDAPA;48508
VIZCAYA;ALDEACUEVA;48891
VIZCAYA;ALEN;48870
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48930
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48990
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48991
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48992
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48993
VIZCAYA;ALGORTA (VER CALLEJERO DE GETXO);48998
VIZCAYA;ALMIKE;48370
VIZCAYA;ALONSOTEGI;48810
VIZCAYA;ALTAMIRA-SAN CRISTOBAL;48350
VIZCAYA;ALTAMIRA-SAN KRISTOBAL;48350
VIZCAYA;ALTZAA;48277
VIZCAYA;ALTZAGA;48950
VIZCAYA;ALTZUAGA;48144
VIZCAYA;ALTZUSTA;48144
VIZCAYA;AMALLOA;48276
VIZCAYA;AMBASAGUAS;48890
VIZCAYA;AMETZA;48120
VIZCAYA;AMEZOLA;48499
VIZCAYA;AMONA;48392
VIZCAYA;AMOREBIETA-ETXANO;48340
VIZCAYA;AMOROTO;48289
VIZCAYA;ANDEKO (FRUIZ);48116
VIZCAYA;ANDEKO (MUNGIA);48116
VIZCAYA;ANDER DEUNA;48370
VIZCAYA;ANDIKOA;48240
VIZCAYA;ANDRA MARI (GETXO);48990
VIZCAYA;ANDRA MARI (GORLIZ);48630
VIZCAYA;ANDRA-MARI (MORGA);48115
VIZCAYA;ANDRAKA;48620
VIZCAYA;ANTEPERALUZETA;48210
VIZCAYA;APATAMONASTERIO;48291
VIZCAYA;ARAKALDO;48498
VIZCAYA;ARANA;48300
VIZCAYA;ARANDO—O;48269
VIZCAYA;ARANGUREN;48850
VIZCAYA;ARANOLTZA-SAN ANTOLIN;48170
VIZCAYA;ARANTZAZU;48140
VIZCAYA;ARANTZAZUGOITI;48140
VIZCAYA;ARBAIZA;48410
VIZCAYA;ARBATZEGUI GERRIKAITZ;48381
VIZCAYA;ARBOLEDA, LA;48520
VIZCAYA;ARBUIO;48810
VIZCAYA;ARCENTALES;48879
VIZCAYA;ARCOTXA;48480
VIZCAYA;AREATZA;48143
VIZCAYA;AREATZA (GORLIZ);48630
VIZCAYA;AREETA;48930
VIZCAYA;AREITIO;48269
VIZCAYA;ARENA (LA);48508
VIZCAYA;ARENAO (EL);48191
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48930
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48990
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48991
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48992
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48993
VIZCAYA;ARENAS, LAS (VER CALLEJERO DE GETXO);48998
VIZCAYA;ARENE (ARRANKUDIAGA);48498
VIZCAYA;ARENE (BERMEO);48370
VIZCAYA;ARESANDIAGA;48499
VIZCAYA;ARETXALDE;48196
VIZCAYA;ARGI—ANO;48499
VIZCAYA;ARIATZA;48392
VIZCAYA;ARILTZA-OLATZAR;48499
VIZCAYA;ARIZGOITI;48970
VIZCAYA;ARKETA-ARANBURU;48360
VIZCAYA;ARKOTXA;48480
VIZCAYA;ARKULANDA;48499
VIZCAYA;ARMINTZA;48620
VIZCAYA;ARMOTXERRIA;48393
VIZCAYA;AROZTEGIETA;48141
VIZCAYA;ARRANKUDIAGA;48498
VIZCAYA;ARRATZU;48383
VIZCAYA;ARRAZOLA;48291
VIZCAYA;ARRIAGA;48950
VIZCAYA;ARRIAUNDI;48215
VIZCAYA;ARRIETA;48114
VIZCAYA;ARRIGORRIAGA;48480
VIZCAYA;ARTA;48278
VIZCAYA;ARTATZA;48940
VIZCAYA;ARTEA;48142
VIZCAYA;ARTEAGA (DERIO);48160
VIZCAYA;ARTEAGA-SAN MARTIN;48170
VIZCAYA;ARTIKE;48370
VIZCAYA;ARTZALDE;48130
VIZCAYA;ASPIUNZA;48498
VIZCAYA;ASTEITZA;48390
VIZCAYA;ASTELARRA;48392
VIZCAYA;ASTEPE;48340
VIZCAYA;ASTERRIA;48144
VIZCAYA;ASTERRIKA;48710
VIZCAYA;ASTRABUDUA;48950
VIZCAYA;ASUA-LAUROETA;48950
VIZCAYA;ATXIKA-ERREKALDE;48309
VIZCAYA;ATXONDO;48291
VIZCAYA;ATXONDOA;48393
VIZCAYA;ATXURI;48100
VIZCAYA;AULESTI;48380
VIZCAYA;AULESTI (ETXEBARRIA);48277
VIZCAYA;AURREKOETXE;48111
VIZCAYA;AUTZAGANE;48340
VIZCAYA;AVELLANEDA;48869
VIZCAYA;AXPE;48291
VIZCAYA;AZKARAI;48194
VIZCAYA;BAKIO;48130
VIZCAYA;BAKIXA;48215
VIZCAYA;BALDATIKA;48393
VIZCAYA;BALMASEDA;48800
VIZCAYA;BALPARDA;48980
VIZCAYA;BARAINKA;48288
VIZCAYA;BARAKALDO;48900
VIZCAYA;BARAKALDO;48901
VIZCAYA;BARAKALDO;48902
VIZCAYA;BARAKALDO;48903
VIZCAYA;BARANDIKA;48392
VIZCAYA;BARGONDIA;48141
VIZCAYA;BARINAGA;48270
VIZCAYA;BARRIETAS, LAS;48870
VIZCAYA;BARRIKA;48650
VIZCAYA;BARROETA;48390
VIZCAYA;BASAKOETXE;48498
VIZCAYA;BASANDO;48315
VIZCAYA;BASAUNTZ;48140
VIZCAYA;BASAURI;48970
VIZCAYA;BASERRI-SANTA ANA;48640
VIZCAYA;BASETXETA;48314
VIZCAYA;BASETXETA-ATXOSTE;48313
VIZCAYA;BASIGO;48130
VIZCAYA;BASOZABAL;48150
VIZCAYA;BEDARONA;48287
VIZCAYA;BEDIA;48390
VIZCAYA;BEKEA;48960
VIZCAYA;BELAKO;48100
VIZCAYA;BELANDIA;48460
VIZCAYA;BELASTERA (LA);48500
VIZCAYA;BENGOETXEA;48410
VIZCAYA;BENTALDE;48130
VIZCAYA;BERANGO;48640
VIZCAYA;BERANO NAGUSI;48269
VIZCAYA;BERANO TXIKI;48269
VIZCAYA;BERBIKEZ;48192
VIZCAYA;BERMEO;48370
VIZCAYA;BERNAGOITIA;48290
VIZCAYA;BERNALES;48891
VIZCAYA;BERREAGA (MUNGIA);48100
VIZCAYA;BERREAGA (PLENTZIA);48620
VIZCAYA;BERRE—O;48381
VIZCAYA;BERRIATUA;48710
VIZCAYA;BERRIO-ALDAPE;48230
VIZCAYA;BERRIOZABAL-ARABIO;48230
VIZCAYA;BERRIZ;48240
VIZCAYA;BERROJAZ;48391
VIZCAYA;BEZI;48870
VIZCAYA;BIA—EZ;48890
VIZCAYA;BIDEKOETXE;48390
VIZCAYA;BIKARREGI;48141
VIZCAYA;BILA—OKO ESPARRUA;48460
VIZCAYA;BILBAO;48001
VIZCAYA;BILBAO;48002
VIZCAYA;BILBAO;48003
VIZCAYA;BILBAO;48004
VIZCAYA;BILBAO;48005
VIZCAYA;BILBAO;48006
VIZCAYA;BILBAO;48007
VIZCAYA;BILBAO;48008
VIZCAYA;BILBAO;48009
VIZCAYA;BILBAO;48010
VIZCAYA;BILBAO;48011
VIZCAYA;BILBAO;48012
VIZCAYA;BILBAO;48013
VIZCAYA;BILBAO;48014
VIZCAYA;BILBAO;48015
VIZCAYA;BILBAO;48070
VIZCAYA;BILBAO;48071
VIZCAYA;BILBAO;48080
VIZCAYA;BILBAO;48902
VIZCAYA;BILDOSOLA;48142
VIZCAYA;BILLELA;48100
VIZCAYA;BOLIBAR;48279
VIZCAYA;BOLUAGA;48190
VIZCAYA;BOROA;48340
VIZCAYA;BOTIOLA;48116
VIZCAYA;BURBUSTU-ALTAMIRA;48480
VIZCAYA;BURDARIAS;48391
VIZCAYA;BUSTURI AXPE;48350
VIZCAYA;BUSTURI-AXPE;48350
VIZCAYA;BUSTURIA;48350
VIZCAYA;BUTRON;48110
VIZCAYA;CADEGAL;48530
VIZCAYA;CALERA DEL PRADO (LA);48890
VIZCAYA;CALIZAS (LAS);48500
VIZCAYA;CALIZAS, LAS;48500
VIZCAYA;CALLEJO (EL);48890
VIZCAYA;CAMPILLO, EL;48500
VIZCAYA;CARRANZA;48891
VIZCAYA;CARRERAS, LAS;48540
VIZCAYA;CASTA—OS (LOS);48500
VIZCAYA;CASTA—OS, LOS;48500
VIZCAYA;CERCA (LA);48890
VIZCAYA;CONCHA;48891
VIZCAYA;CORTES (LAS);48508
VIZCAYA;CORTES, LAS;48500
VIZCAYA;COTORRIO;48540
VIZCAYA;CRUZ (LA);48960
VIZCAYA;CUETO;48880
VIZCAYA;DEMIKU;48370
VIZCAYA;DERIO;48160
VIZCAYA;DIMA;48141
VIZCAYA;DOBARAN;48610
VIZCAYA;DONEZTEBE;48450
VIZCAYA;DURANGO;48200
VIZCAYA;DURA—ONA;48510
VIZCAYA;EA;48287
VIZCAYA;ECHEVARRIA;48277
VIZCAYA;EGUEN;48289
VIZCAYA;EITUA;48249
VIZCAYA;EITZAGA;48250
VIZCAYA;ELANTXOBE;48310
VIZCAYA;ELEIZALDE;48289
VIZCAYA;ELEIZALDE-OLABARRI;48309
VIZCAYA;ELEJABEITIA;48142
VIZCAYA;ELEJALDE (GALDAKAO);48960
VIZCAYA;ELEJALDE (GAMIZ-FIKA);48113
VIZCAYA;ELEJALDE (MENDATA);48382
VIZCAYA;ELEXALDE (BARRIKA);48650
VIZCAYA;ELEXALDE (BASAURI);48970
VIZCAYA;ELEXALDE (FORUA);48393
VIZCAYA;ELEXALDE (GORLIZ);48630
VIZCAYA;ELEXALDE (IGORRE);48140
VIZCAYA;ELEXALDE (LEIOA);48940
VIZCAYA;ELEXALDE (NABARNIZ);48312
VIZCAYA;ELEXALDE-ZEETA;48313
VIZCAYA;ELGUERO;48510
VIZCAYA;ELIZALDE;48111
VIZCAYA;ELORRIAGA;48315
VIZCAYA;ELORRIO;48230
VIZCAYA;ELORTZA;48610
VIZCAYA;ELOTXELERRI;48180
VIZCAYA;EMERANDO (ME—AKA);48120
VIZCAYA;EMERANDO (MUNGIA);48100
VIZCAYA;ERANDIO;48950
VIZCAYA;ERANDIO GOIKOA;48950
VIZCAYA;ERBERA (ETXEBARRIA);48277
VIZCAYA;ERBERA (MARURI-JATABE);48112
VIZCAYA;ERE—O;48313
VIZCAYA;ERE—O (BEDIA);48390
VIZCAYA;ERGOIEN (GAMIZ-FIKA);48113
VIZCAYA;ERGOIEN (MARURI-JATABE);48112
VIZCAYA;ERMITABARRI-IBARRA;48499
VIZCAYA;ERMUA;48260
VIZCAYA;EROSO-UGARTE;48390
VIZCAYA;ERREKALDE;48314
VIZCAYA;ERRIGOITI;48309
VIZCAYA;ERROTAIEGA;48192
VIZCAYA;ESKERIKA;48115
VIZCAYA;ESPARTA;48142
VIZCAYA;ESTURO;48391
VIZCAYA;ETXANO;48340
VIZCAYA;ETXEBARRI;48450
VIZCAYA;ETXEBARRIA;48277
VIZCAYA;EUBA;48290
VIZCAYA;FLORIDA (LA);48500
VIZCAYA;FLORIDA, LA;48500
VIZCAYA;FORUA;48393
VIZCAYA;FRUIZ;48116
VIZCAYA;GABIKA;48313
VIZCAYA;GAITOKA;48393
VIZCAYA;GALARTZA;48277
VIZCAYA;GALDAKAO;48960
VIZCAYA;GALDAMES;48191
VIZCAYA;GALINDO-SALCEDILLO;48510
VIZCAYA;GALLARTA;48500
VIZCAYA;GALLARTU;48410
VIZCAYA;GAMIZ-FIKA;48113
VIZCAYA;GANBE;48115
VIZCAYA;GANDIA;48630
VIZCAYA;GARAI;48110
VIZCAYA;GARAI-SAN MIGEL;48200
VIZCAYA;GARAIOLTZA;48196
VIZCAYA;GARAIOTZA;48196
VIZCAYA;GARAY;48200
VIZCAYA;GARDATA-ARTIKAS;48288
VIZCAYA;GATIKA;48110
VIZCAYA;GAUTEGIZ ARTEAGA;48314
VIZCAYA;GAZAGA;48250
VIZCAYA;GAZETA;48230
VIZCAYA;GAZTEETA;48230
VIZCAYA;GAZTELU;48195
VIZCAYA;GAZTELUA;48220
VIZCAYA;GELDO;48170
VIZCAYA;GEREA;48269
VIZCAYA;GEREDIAGA;48220
VIZCAYA;GERNIKA-LUMO;48300
VIZCAYA;GERRIKA;48381
VIZCAYA;GERRIKAITZ;48381
VIZCAYA;GETXO (VER CALLEJERO);48930
VIZCAYA;GETXO (VER CALLEJERO);48990
VIZCAYA;GETXO (VER CALLEJERO);48991
VIZCAYA;GETXO (VER CALLEJERO);48992
VIZCAYA;GETXO (VER CALLEJERO);48993
VIZCAYA;GETXO (VER CALLEJERO);48998
VIZCAYA;GEZALA;48499
VIZCAYA;GIZABURUAGA;48289
VIZCAYA;GOIERRI (BARRIKA);48650
VIZCAYA;GOIERRI (ZALDIBAR);48250
VIZCAYA;GOIHERRI (ERANDIO);48950
VIZCAYA;GOIKOLEJEA;48195
VIZCAYA;GOITA;48269
VIZCAYA;GOITISOLO;48130
VIZCAYA;GOIURIA;48215
VIZCAYA;GORDEXOLA;48192
VIZCAYA;GORDON;48880
VIZCAYA;GORGOLAS;48879
VIZCAYA;GOROCICA;48391
VIZCAYA;GORORDO;48110
VIZCAYA;GöE—ES;48840
VIZCAYA;GUMUZIO;48960
VIZCAYA;GURE MENDI;48620
